event_id,session_id,user_id,event_ts,event_name,page_url,product_id
E0005324,S001351,U0017,2025-09-18T04:09:36Z,page_view,/pricing,
E0003364,S000858,U0118,2025-09-18T04:11:59Z,page_view,/category/beauty,
E0003363,S000858,U0118,2025-09-18T04:12:53Z,page_view,/category/shoes,
E0005326,S001351,U0017,2025-09-18T04:14:47Z,page_view,/search,
E0006536,S001656,U0169,2025-09-18T10:03:08Z,page_view,/category/shoes,
E0006537,S001656,U0169,2025-09-18T10:03:30Z,page_view,/category/shoes,
E0006540,S001656,U0169,2025-09-18T10:04:07Z,page_view,/category/beauty,
E0006539,S001656,U0169,2025-09-18T10:04:15Z,page_view,/category/home,
E0006538,S001656,U0169,2025-09-18T10:05:31Z,view_item,/product/p0024,P0024
E0008870,S002248,U0020,2025-09-18T16:21:48Z,page_view,/category/home,
E0008871,S002248,U0020,2025-09-18T16:22:27Z,page_view,/search,
E0008873,S002248,U0020,2025-09-18T16:22:37Z,page_view,/pricing,
E0008872,S002248,U0020,2025-09-18T16:25:38Z,view_item,/product/p0124,P0124
E0005131,S001307,U0024,2025-09-18T19:02:46Z,page_view,/category/home,
E0005132,S001307,U0024,2025-09-18T19:04:16Z,page_view,/category/shoes,
E0005134,S001307,U0024,2025-09-18T19:06:57Z,page_view,/category/beauty,
E0005133,S001307,U0024,2025-09-18T19:09:13Z,page_view,/category/beauty,
E0005871,S001490,U0026,2025-09-18T20:26:41Z,page_view,/search,
E0005872,S001490,U0026,2025-09-18T20:29:46Z,view_item,/product/p0283,P0283
E0002216,S000573,U0032,2025-09-20T05:39:20Z,page_view,/category/beauty,
E0002217,S000573,U0032,2025-09-20T05:39:39Z,page_view,/category/beauty,
E0002218,S000573,U0032,2025-09-20T05:42:53Z,page_view,/pricing,
E0002219,S000573,U0032,2025-09-20T05:58:45Z,page_view,/help,
E0001656,S000429,U0058,2025-09-20T08:49:22Z,page_view,/,
E0001658,S000429,U0058,2025-09-20T08:55:41Z,page_view,/search,
E0001657,S000429,U0058,2025-09-20T09:00:45Z,page_view,/,
E0009892,S002519,U0090,2025-09-20T15:01:17Z,page_view,/,
E0009893,S002519,U0090,2025-09-20T15:01:24Z,page_view,/,
E0009894,S002519,U0090,2025-09-20T15:02:40Z,view_item,/product/p0252,P0252
E0009895,S002519,U0090,2025-09-20T15:05:11Z,add_to_cart,/product/p0252,P0252
E0009896,S002519,U0090,2025-09-20T15:08:58Z,begin_checkout,/checkout,P0252
E0002316,S000598,U0151,2025-09-20T17:05:50Z,page_view,/,
E0002317,S000598,U0151,2025-09-20T17:06:02Z,page_view,/,
E0002318,S000598,U0151,2025-09-20T17:10:50Z,page_view,/category/shoes,
E0006962,S001766,U0089,2025-09-20T18:27:57Z,page_view,/,
E0006963,S001766,U0089,2025-09-20T18:43:48Z,page_view,/category/home,
E0002834,S000724,U0056,2025-09-20T19:15:48Z,page_view,/category/electronics,
E0002837,S000724,U0056,2025-09-20T19:22:45Z,page_view,/help,
E0002835,S000724,U0056,2025-09-20T19:27:13Z,page_view,/category/electronics,
E0002836,S000724,U0056,2025-09-20T19:35:49Z,page_view,/category/home,
E0000800,S000204,U0016,2025-09-21T06:22:17Z,page_view,/category/shoes,
E0000802,S000204,U0016,2025-09-21T06:36:27Z,page_view,/cart,
E0000801,S000204,U0016,2025-09-21T06:52:07Z,page_view,/help,
E0000803,S000204,U0016,2025-09-21T07:01:32Z,page_view,/help,
E0010093,S002573,U0091,2025-09-21T12:03:24Z,page_view,/category/electronics,
E0010094,S002573,U0091,2025-09-21T12:04:17Z,page_view,/search,
E0010095,S002573,U0091,2025-09-21T12:04:56Z,view_item,/product/p0104,P0104
E0010096,S002573,U0091,2025-09-21T12:07:09Z,page_view,/category/home,
E0010097,S002573,U0091,2025-09-21T12:07:52Z,page_view,/pricing,
E0004447,S001135,U0187,2025-09-21T17:17:53Z,page_view,/category/shoes,
E0004448,S001135,U0187,2025-09-21T17:25:48Z,page_view,/search,
E0004449,S001135,U0187,2025-09-21T17:31:17Z,page_view,/help,
E0008163,S002076,U0007,2025-09-21T21:34:33Z,page_view,/,
E0008164,S002076,U0007,2025-09-21T21:35:43Z,page_view,/search,
E0008165,S002076,U0007,2025-09-21T21:37:11Z,view_item,/product/p0279,P0279
E0008168,S002076,U0007,2025-09-21T21:39:12Z,page_view,/help,
E0008167,S002076,U0007,2025-09-21T21:41:09Z,page_view,/,
E0008166,S002076,U0007,2025-09-21T21:44:38Z,page_view,/help,
E0008717,S002208,U0014,2025-09-21T23:37:27Z,page_view,/category/shoes,
E0008718,S002208,U0014,2025-09-21T23:37:38Z,page_view,/category/shoes,
E0008720,S002208,U0014,2025-09-21T23:56:04Z,page_view,/search,
E0008719,S002208,U0014,2025-09-22T00:06:59Z,page_view,/category/beauty,
E0009701,S002467,U0043,2025-09-22T01:47:25Z,page_view,/search,
E0009702,S002467,U0043,2025-09-22T01:50:38Z,page_view,/category/shoes,
E0007645,S001942,U0008,2025-09-22T02:01:50Z,page_view,/category/beauty,
E0007647,S001942,U0008,2025-09-22T02:02:30Z,page_view,/search,
E0007648,S001942,U0008,2025-09-22T02:02:42Z,page_view,/category/beauty,
E0007646,S001942,U0008,2025-09-22T02:03:28Z,view_item,/product/p0363,P0363
E0001232,S000319,U0052,2025-09-22T04:11:50Z,page_view,/category/electronics,
E0001233,S000319,U0052,2025-09-22T04:15:37Z,view_item,/product/p0484,P0484
E0001234,S000319,U0052,2025-09-22T04:17:59Z,add_to_cart,/product/p0484,P0484
E0001235,S000319,U0052,2025-09-22T04:21:59Z,begin_checkout,/checkout,P0484
E0007283,S001853,U0192,2025-09-22T08:10:30Z,page_view,/category/beauty,
E0007284,S001853,U0192,2025-09-22T08:12:16Z,view_item,/product/p0176,P0176
E0007286,S001853,U0192,2025-09-22T08:12:42Z,page_view,/pricing,
E0007287,S001853,U0192,2025-09-22T08:38:33Z,page_view,/category/shoes,
E0007285,S001853,U0192,2025-09-22T08:44:39Z,page_view,/category/shoes,
E0006290,S001595,U0222,2025-09-22T08:50:09Z,page_view,/search,
E0006291,S001595,U0222,2025-09-22T08:50:22Z,page_view,/search,
E0006292,S001595,U0222,2025-09-22T08:51:03Z,page_view,/search,
E0006293,S001595,U0222,2025-09-22T08:53:03Z,view_item,/product/p0186,P0186
E0006294,S001595,U0222,2025-09-22T08:54:34Z,add_to_cart,/product/p0186,P0186
E0006295,S001595,U0222,2025-09-22T08:57:53Z,page_view,/pricing,
E0006296,S001595,U0222,2025-09-22T09:02:58Z,page_view,/cart,
E0006297,S001595,U0222,2025-09-22T09:03:47Z,page_view,/help,
E0001884,S000484,U0101,2025-09-22T21:53:33Z,page_view,/search,
E0001885,S000484,U0101,2025-09-22T21:54:14Z,page_view,/search,
E0001886,S000484,U0101,2025-09-22T21:56:55Z,view_item,/product/p0082,P0082
E0001887,S000484,U0101,2025-09-22T22:04:39Z,page_view,/category/shoes,
E0004342,S001110,U0201,2025-09-23T03:15:22Z,page_view,/search,
E0004343,S001110,U0201,2025-09-23T03:15:52Z,page_view,/search,
E0004344,S001110,U0201,2025-09-23T03:16:47Z,view_item,/product/p0464,P0464
E0004345,S001110,U0201,2025-09-23T03:17:23Z,page_view,/help,
E0004346,S001110,U0201,2025-09-23T03:52:26Z,page_view,/pricing,
E0003114,S000792,U0006,2025-09-24T03:07:25Z,page_view,/category/beauty,
E0008247,S002092,U0203,2025-09-24T06:03:18Z,page_view,/category/beauty,
E0005381,S001364,U0031,2025-09-24T10:22:57Z,page_view,/search,
E0005560,S001408,U0152,2025-09-24T20:43:39Z,page_view,/category/shoes,
E0005561,S001408,U0152,2025-09-24T20:54:42Z,page_view,/category/beauty,
E0008751,S002217,U0123,2025-09-24T21:04:51Z,page_view,/category/beauty,
E0007933,S002014,U0160,2025-09-25T00:04:40Z,page_view,/category/electronics,
E0000852,S000219,U0124,2025-09-25T00:12:52Z,page_view,/,
E0007936,S002014,U0160,2025-09-25T00:34:30Z,page_view,/category/electronics,
E0007934,S002014,U0160,2025-09-25T00:41:30Z,page_view,/search,
E0007935,S002014,U0160,2025-09-25T00:46:14Z,page_view,/pricing,
E0006352,S001607,U0153,2025-09-25T02:24:53Z,page_view,/category/electronics,
E0006353,S001607,U0153,2025-09-25T02:28:35Z,view_item,/product/p0140,P0140
E0006354,S001607,U0153,2025-09-25T02:29:17Z,page_view,/category/beauty,
E0006356,S001607,U0153,2025-09-25T02:44:39Z,page_view,/category/beauty,
E0006355,S001607,U0153,2025-09-25T03:03:11Z,page_view,/cart,
E0004502,S001149,U0063,2025-09-25T04:24:56Z,page_view,/category/electronics,
E0004503,S001149,U0063,2025-09-25T04:25:21Z,page_view,/category/electronics,
E0004504,S001149,U0063,2025-09-25T04:25:21Z,page_view,/search,
E0004505,S001149,U0063,2025-09-25T04:26:16Z,view_item,/product/p0120,P0120
E0004506,S001149,U0063,2025-09-25T04:26:43Z,add_to_cart,/product/p0120,P0120
E0004507,S001149,U0063,2025-09-25T04:27:04Z,begin_checkout,/checkout,P0120
E0004510,S001149,U0063,2025-09-25T04:34:47Z,page_view,/pricing,
E0004509,S001149,U0063,2025-09-25T04:38:24Z,page_view,/category/beauty,
E0004508,S001149,U0063,2025-09-25T04:53:03Z,page_view,/category/beauty,
E0009885,S002517,U0077,2025-09-25T05:03:07Z,page_view,/category/shoes,
E0009886,S002517,U0077,2025-09-25T05:04:52Z,view_item,/product/p0080,P0080
E0009889,S002517,U0077,2025-09-25T05:06:06Z,page_view,/,
E0009888,S002517,U0077,2025-09-25T05:07:24Z,page_view,/category/electronics,
E0009887,S002517,U0077,2025-09-25T05:17:25Z,page_view,/help,
E0001797,S000464,U0074,2025-09-25T05:55:54Z,page_view,/,
E0001798,S000464,U0074,2025-09-25T05:59:43Z,view_item,/product/p0445,P0445
E0001799,S000464,U0074,2025-09-25T06:00:05Z,add_to_cart,/product/p0445,P0445
E0001800,S000464,U0074,2025-09-25T06:02:02Z,begin_checkout,/checkout,P0445
E0001801,S000464,U0074,2025-09-25T06:05:27Z,purchase,/thank-you,P0445
E0003848,S000981,U0135,2025-09-25T06:43:59Z,page_view,/,
E0007513,S001909,U0101,2025-09-25T10:11:29Z,page_view,/category/electronics,
E0007514,S001909,U0101,2025-09-25T10:11:44Z,page_view,/category/electronics,
E0005810,S001473,U0149,2025-09-25T18:56:57Z,page_view,/category/beauty,
E0005811,S001473,U0149,2025-09-25T18:57:21Z,page_view,/category/beauty,
E0005812,S001473,U0149,2025-09-25T18:58:17Z,view_item,/product/p0208,P0208
E0005813,S001473,U0149,2025-09-25T19:00:58Z,add_to_cart,/product/p0208,P0208
E0005814,S001473,U0149,2025-09-25T19:04:03Z,begin_checkout,/checkout,P0208
E0005815,S001473,U0149,2025-09-25T19:07:40Z,purchase,/thank-you,P0208
E0005816,S001473,U0149,2025-09-25T19:19:57Z,page_view,/cart,
E0000817,S000208,U0002,2025-09-25T20:33:57Z,page_view,/,
E0000819,S000208,U0002,2025-09-25T20:48:56Z,page_view,/help,
E0000818,S000208,U0002,2025-09-25T20:53:48Z,page_view,/,
E0000820,S000208,U0002,2025-09-25T21:10:26Z,page_view,/search,
E0006167,S001568,U0160,2025-09-26T16:58:11Z,page_view,/search,
E0006168,S001568,U0160,2025-09-26T17:07:47Z,page_view,/category/electronics,
E0006808,S001728,U0060,2025-09-26T21:13:23Z,page_view,/,
E0006809,S001728,U0060,2025-09-26T21:14:34Z,page_view,/search,
E0006810,S001728,U0060,2025-09-26T21:16:40Z,view_item,/product/p0100,P0100
E0006812,S001728,U0060,2025-09-26T21:18:42Z,page_view,/cart,
E0006811,S001728,U0060,2025-09-26T21:19:09Z,page_view,/,
E0006813,S001728,U0060,2025-09-26T21:19:15Z,page_view,/pricing,
E0005085,S001296,U0166,2025-09-27T02:49:12Z,page_view,/category/electronics,
E0003602,S000915,U0120,2025-09-27T07:53:40Z,page_view,/search,
E0003603,S000915,U0120,2025-09-27T07:54:07Z,page_view,/search,
E0003604,S000915,U0120,2025-09-27T07:57:32Z,view_item,/product/p0274,P0274
E0008546,S002165,U0066,2025-09-27T11:32:50Z,page_view,/category/home,
E0008547,S002165,U0066,2025-09-27T11:35:03Z,view_item,/product/p0343,P0343
E0008548,S002165,U0066,2025-09-27T11:36:07Z,page_view,/category/shoes,
E0009462,S002404,U0226,2025-09-27T12:59:38Z,page_view,/search,
E0009463,S002404,U0226,2025-09-27T12:59:57Z,page_view,/search,
E0009464,S002404,U0226,2025-09-27T13:03:31Z,view_item,/product/p0039,P0039
E0004443,S001134,U0171,2025-09-27T15:04:53Z,page_view,/category/home,
E0004444,S001134,U0171,2025-09-27T15:06:38Z,page_view,/search,
E0004445,S001134,U0171,2025-09-27T15:08:42Z,view_item,/product/p0079,P0079
E0004446,S001134,U0171,2025-09-27T15:11:53Z,page_view,/category/beauty,
E0009563,S002428,U0217,2025-09-27T23:44:54Z,page_view,/category/home,
E0009565,S002428,U0217,2025-09-27T23:47:58Z,page_view,/category/beauty,
E0009564,S002428,U0217,2025-09-28T00:10:20Z,page_view,/category/shoes,
E0009566,S002428,U0217,2025-09-28T00:22:49Z,page_view,/category/beauty,
E0005594,S001416,U0239,2025-09-28T10:26:46Z,page_view,/category/home,
E0005595,S001416,U0239,2025-09-28T10:27:45Z,page_view,/search,
E0005597,S001416,U0239,2025-09-28T10:28:10Z,page_view,/category/electronics,
E0005596,S001416,U0239,2025-09-28T10:29:56Z,view_item,/product/p0039,P0039
E0003274,S000835,U0075,2025-09-28T15:56:10Z,page_view,/category/electronics,
E0003275,S000835,U0075,2025-09-28T15:58:40Z,view_item,/product/p0073,P0073
E0004799,S001219,U0124,2025-09-28T22:33:04Z,page_view,/search,
E0004800,S001219,U0124,2025-09-28T22:39:34Z,page_view,/,
E0008173,S002078,U0084,2025-09-29T03:48:33Z,page_view,/category/shoes,
E0008174,S002078,U0084,2025-09-29T03:52:26Z,view_item,/product/p0293,P0293
E0008175,S002078,U0084,2025-09-29T03:54:46Z,add_to_cart,/product/p0293,P0293
E0008178,S002078,U0084,2025-09-29T03:55:50Z,page_view,/category/beauty,
E0008176,S002078,U0084,2025-09-29T03:58:23Z,begin_checkout,/checkout,P0293
E0008177,S002078,U0084,2025-09-29T04:02:18Z,purchase,/thank-you,P0293
E0008366,S002120,U0150,2025-09-29T08:51:59Z,page_view,/category/beauty,
E0008368,S002120,U0150,2025-09-29T08:58:07Z,page_view,/category/shoes,
E0008367,S002120,U0150,2025-09-29T09:01:22Z,page_view,/cart,
E0003886,S000990,U0033,2025-09-30T12:43:39Z,page_view,/category/home,
E0003887,S000990,U0033,2025-09-30T12:43:53Z,page_view,/category/home,
E0003888,S000990,U0033,2025-09-30T12:46:53Z,view_item,/product/p0204,P0204
E0003889,S000990,U0033,2025-09-30T12:48:08Z,page_view,/help,
E0009890,S002518,U0132,2025-09-30T13:42:56Z,page_view,/category/electronics,
E0009891,S002518,U0132,2025-09-30T13:43:02Z,page_view,/category/electronics,
E0002989,S000760,U0185,2025-09-30T15:10:07Z,page_view,/,
E0002990,S000760,U0185,2025-09-30T15:10:50Z,view_item,/product/p0057,P0057
E0002991,S000760,U0185,2025-09-30T15:18:01Z,page_view,/search,
E0002992,S000760,U0185,2025-09-30T15:26:14Z,page_view,/cart,
E0007881,S002001,U0033,2025-09-30T20:11:32Z,page_view,/category/electronics,
E0007884,S002001,U0033,2025-09-30T20:12:36Z,page_view,/search,
E0007883,S002001,U0033,2025-09-30T20:13:07Z,page_view,/,
E0007882,S002001,U0033,2025-09-30T20:13:17Z,view_item,/product/p0390,P0390
E0001581,S000409,U0220,2025-09-30T20:41:23Z,page_view,/category/home,
E0001582,S000409,U0220,2025-09-30T20:42:56Z,view_item,/product/p0438,P0438
E0001583,S000409,U0220,2025-09-30T20:55:26Z,page_view,/help,
E0001146,S000296,U0017,2025-09-30T20:57:04Z,page_view,/category/shoes,
E0001147,S000296,U0017,2025-09-30T21:01:37Z,page_view,/category/shoes,
E0007157,S001817,U0211,2025-09-30T22:01:34Z,page_view,/category/beauty,
E0007158,S001817,U0211,2025-09-30T22:01:39Z,page_view,/category/beauty,
E0003996,S001019,U0216,2025-09-30T23:19:11Z,page_view,/,
E0003997,S001019,U0216,2025-09-30T23:30:42Z,page_view,/help,
E0001478,S000386,U0132,2025-10-01T01:10:07Z,page_view,/category/shoes,
E0001479,S000386,U0132,2025-10-01T01:10:18Z,page_view,/category/shoes,
E0001480,S000386,U0132,2025-10-01T01:13:06Z,page_view,/category/shoes,
E0007238,S001842,U0150,2025-10-01T02:58:16Z,page_view,/category/electronics,
E0007240,S001842,U0150,2025-10-01T02:59:04Z,page_view,/category/shoes,
E0007239,S001842,U0150,2025-10-01T03:00:57Z,view_item,/product/p0340,P0340
E0007242,S001842,U0150,2025-10-01T03:08:50Z,page_view,/category/electronics,
E0007241,S001842,U0150,2025-10-01T03:16:15Z,page_view,/category/home,
E0008810,S002235,U0010,2025-10-01T06:09:02Z,page_view,/category/beauty,
E0008812,S002235,U0010,2025-10-01T06:25:58Z,page_view,/help,
E0008811,S002235,U0010,2025-10-01T06:36:32Z,page_view,/category/electronics,
E0005213,S001328,U0201,2025-10-01T07:05:33Z,page_view,/,
E0005215,S001328,U0201,2025-10-01T07:07:23Z,page_view,/category/home,
E0005214,S001328,U0201,2025-10-01T07:09:22Z,page_view,/cart,
E0004198,S001073,U0037,2025-10-01T10:12:24Z,page_view,/category/electronics,
E0004199,S001073,U0037,2025-10-01T10:15:30Z,view_item,/product/p0378,P0378
E0004200,S001073,U0037,2025-10-01T10:17:27Z,add_to_cart,/product/p0378,P0378
E0007196,S001831,U0022,2025-10-01T11:52:07Z,page_view,/search,
E0001555,S000401,U0195,2025-10-02T01:10:42Z,page_view,/category/electronics,
E0001556,S000401,U0195,2025-10-02T01:10:57Z,page_view,/category/electronics,
E0001558,S000401,U0195,2025-10-02T01:25:01Z,page_view,/search,
E0001557,S000401,U0195,2025-10-02T01:25:46Z,page_view,/,
E0002230,S000577,U0072,2025-10-02T04:54:13Z,page_view,/category/beauty,
E0002232,S000577,U0072,2025-10-02T04:55:14Z,view_item,/product/p0468,P0468
E0002231,S000577,U0072,2025-10-02T04:55:58Z,page_view,/search,
E0002234,S000577,U0072,2025-10-02T05:03:32Z,page_view,/pricing,
E0002233,S000577,U0072,2025-10-02T05:09:33Z,page_view,/search,
E0001332,S000346,U0133,2025-10-02T14:26:50Z,page_view,/category/home,
E0007770,S001975,U0063,2025-10-02T14:53:04Z,page_view,/,
E0007771,S001975,U0063,2025-10-02T14:53:26Z,page_view,/,
E0007772,S001975,U0063,2025-10-02T14:55:49Z,view_item,/product/p0086,P0086
E0007773,S001975,U0063,2025-10-02T15:05:36Z,page_view,/category/home,
E0007774,S001975,U0063,2025-10-02T15:15:08Z,page_view,/help,
E0001397,S000365,U0170,2025-10-03T02:11:00Z,page_view,/category/home,
E0001398,S000365,U0170,2025-10-03T02:11:18Z,page_view,/category/home,
E0001400,S000365,U0170,2025-10-03T02:12:02Z,page_view,/cart,
E0001399,S000365,U0170,2025-10-03T02:12:28Z,view_item,/product/p0287,P0287
E0005845,S001483,U0089,2025-10-03T13:02:08Z,page_view,/category/shoes,
E0005846,S001483,U0089,2025-10-03T13:02:13Z,page_view,/category/shoes,
E0001435,S000376,U0136,2025-10-03T13:25:24Z,page_view,/category/electronics,
E0007025,S001783,U0170,2025-10-03T17:43:05Z,page_view,/search,
E0007026,S001783,U0170,2025-10-03T17:46:15Z,view_item,/product/p0330,P0330
E0007028,S001783,U0170,2025-10-03T17:48:50Z,page_view,/cart,
E0007027,S001783,U0170,2025-10-03T17:58:43Z,page_view,/search,
E0006645,S001685,U0230,2025-10-04T02:18:52Z,page_view,/,
E0006646,S001685,U0230,2025-10-04T02:19:13Z,page_view,/,
E0005333,S001354,U0230,2025-10-04T05:22:12Z,page_view,/search,
E0005335,S001354,U0230,2025-10-04T05:24:46Z,page_view,/category/beauty,
E0005334,S001354,U0230,2025-10-04T05:25:45Z,page_view,/category/shoes,
E0007184,S001827,U0079,2025-10-04T07:27:40Z,page_view,/category/beauty,
E0007185,S001827,U0079,2025-10-04T07:29:18Z,page_view,/category/beauty,
E0007186,S001827,U0079,2025-10-04T07:33:04Z,page_view,/category/electronics,
E0002419,S000622,U0166,2025-10-04T13:35:18Z,page_view,/category/home,
E0002420,S000622,U0166,2025-10-04T13:36:21Z,page_view,/search,
E0002421,S000622,U0166,2025-10-04T13:37:13Z,page_view,/category/shoes,
E0008326,S002111,U0053,2025-10-04T18:03:13Z,page_view,/category/beauty,
E0008327,S002111,U0053,2025-10-04T18:03:27Z,page_view,/category/beauty,
E0008328,S002111,U0053,2025-10-04T18:04:08Z,page_view,/search,
E0008329,S002111,U0053,2025-10-04T18:06:08Z,view_item,/product/p0140,P0140
E0008330,S002111,U0053,2025-10-04T18:09:22Z,page_view,/,
E0005876,S001492,U0032,2025-10-04T19:25:35Z,page_view,/search,
E0005879,S001492,U0032,2025-10-04T19:29:11Z,page_view,/help,
E0005877,S001492,U0032,2025-10-04T19:35:12Z,page_view,/pricing,
E0005878,S001492,U0032,2025-10-04T19:43:35Z,page_view,/,
E0009980,S002544,U0129,2025-10-05T02:11:31Z,page_view,/category/beauty,
E0009981,S002544,U0129,2025-10-05T02:12:42Z,view_item,/product/p0372,P0372
E0009982,S002544,U0129,2025-10-05T02:13:13Z,add_to_cart,/product/p0372,P0372
E0009983,S002544,U0129,2025-10-05T02:16:41Z,page_view,/category/beauty,
E0009984,S002544,U0129,2025-10-05T02:24:59Z,page_view,/category/home,
E0000472,S000118,U0092,2025-10-05T07:54:26Z,page_view,/category/shoes,
E0000473,S000118,U0092,2025-10-05T07:54:35Z,page_view,/category/shoes,
E0000474,S000118,U0092,2025-10-05T07:58:20Z,view_item,/product/p0282,P0282
E0000475,S000118,U0092,2025-10-05T08:01:18Z,page_view,/category/home,
E0000476,S000118,U0092,2025-10-05T08:02:43Z,page_view,/help,
E0000951,S000245,U0090,2025-10-06T06:09:55Z,page_view,/category/beauty,
E0000952,S000245,U0090,2025-10-06T06:10:35Z,view_item,/product/p0181,P0181
E0000953,S000245,U0090,2025-10-06T06:11:20Z,add_to_cart,/product/p0181,P0181
E0000954,S000245,U0090,2025-10-06T06:12:47Z,begin_checkout,/checkout,P0181
E0000955,S000245,U0090,2025-10-06T06:16:39Z,page_view,/pricing,
E0005823,S001475,U0215,2025-10-06T06:21:33Z,page_view,/search,
E0005829,S001475,U0215,2025-10-06T06:22:36Z,page_view,/category/beauty,
E0005824,S001475,U0215,2025-10-06T06:23:10Z,page_view,/search,
E0005828,S001475,U0215,2025-10-06T06:24:14Z,page_view,/,
E0005825,S001475,U0215,2025-10-06T06:24:28Z,view_item,/product/p0002,P0002
E0005826,S001475,U0215,2025-10-06T06:25:47Z,add_to_cart,/product/p0002,P0002
E0005827,S001475,U0215,2025-10-06T06:28:13Z,begin_checkout,/checkout,P0002
E0005743,S001455,U0101,2025-10-06T07:41:38Z,page_view,/category/home,
E0005744,S001455,U0101,2025-10-06T07:42:37Z,page_view,/search,
E0005745,S001455,U0101,2025-10-06T07:44:23Z,view_item,/product/p0345,P0345
E0005746,S001455,U0101,2025-10-06T07:48:33Z,page_view,/category/home,
E0005748,S001455,U0101,2025-10-06T07:57:18Z,page_view,/,
E0005747,S001455,U0101,2025-10-06T08:02:11Z,page_view,/,
E0006165,S001567,U0018,2025-10-06T09:01:37Z,page_view,/category/shoes,
E0006166,S001567,U0018,2025-10-06T09:06:07Z,page_view,/,
E0004971,S001261,U0213,2025-10-06T11:32:44Z,page_view,/,
E0004972,S001261,U0213,2025-10-06T11:33:33Z,page_view,/search,
E0004974,S001261,U0213,2025-10-06T11:33:46Z,page_view,/category/electronics,
E0004973,S001261,U0213,2025-10-06T11:36:19Z,view_item,/product/p0296,P0296
E0000733,S000187,U0010,2025-10-06T11:56:39Z,page_view,/category/electronics,
E0000734,S000187,U0010,2025-10-06T11:56:58Z,page_view,/category/electronics,
E0000735,S000187,U0010,2025-10-06T12:00:39Z,view_item,/product/p0421,P0421
E0008506,S002153,U0188,2025-10-06T12:12:34Z,page_view,/category/home,
E0008507,S002153,U0188,2025-10-06T12:13:32Z,page_view,/category/home,
E0008509,S002153,U0188,2025-10-06T12:13:41Z,page_view,/cart,
E0008508,S002153,U0188,2025-10-06T12:17:38Z,page_view,/help,
E0004308,S001099,U0215,2025-10-06T16:13:39Z,page_view,/category/shoes,
E0004309,S001099,U0215,2025-10-06T16:25:46Z,page_view,/category/home,
E0004311,S001099,U0215,2025-10-06T16:27:18Z,page_view,/cart,
E0004310,S001099,U0215,2025-10-06T16:45:19Z,page_view,/cart,
E0008860,S002247,U0133,2025-10-06T17:05:19Z,page_view,/category/shoes,
E0008861,S002247,U0133,2025-10-06T17:05:34Z,page_view,/category/shoes,
E0008863,S002247,U0133,2025-10-06T17:06:19Z,view_item,/product/p0364,P0364
E0008862,S002247,U0133,2025-10-06T17:06:25Z,page_view,/search,
E0008864,S002247,U0133,2025-10-06T17:06:58Z,add_to_cart,/product/p0364,P0364
E0008869,S002247,U0133,2025-10-06T17:09:06Z,page_view,/category/electronics,
E0008865,S002247,U0133,2025-10-06T17:10:09Z,begin_checkout,/checkout,P0364
E0008866,S002247,U0133,2025-10-06T17:11:01Z,purchase,/thank-you,P0364
E0008867,S002247,U0133,2025-10-06T17:17:39Z,page_view,/help,
E0008868,S002247,U0133,2025-10-06T17:20:02Z,page_view,/category/electronics,
E0009084,S002306,U0217,2025-10-07T00:45:52Z,page_view,/category/shoes,
E0009085,S002306,U0217,2025-10-07T00:46:42Z,view_item,/product/p0089,P0089
E0009086,S002306,U0217,2025-10-07T00:47:33Z,page_view,/category/shoes,
E0003892,S000992,U0222,2025-10-07T03:24:04Z,page_view,/category/home,
E0003893,S000992,U0222,2025-10-07T03:25:48Z,page_view,/search,
E0003894,S000992,U0222,2025-10-07T03:26:45Z,view_item,/product/p0452,P0452
E0003895,S000992,U0222,2025-10-07T03:30:18Z,page_view,/search,
E0004122,S001052,U0046,2025-10-07T04:33:07Z,page_view,/search,
E0004124,S001052,U0046,2025-10-07T04:34:04Z,page_view,/category/home,
E0004123,S001052,U0046,2025-10-07T04:36:52Z,page_view,/,
E0007984,S002028,U0225,2025-10-07T08:36:16Z,page_view,/category/electronics,
E0002381,S000612,U0098,2025-10-07T09:35:01Z,page_view,/,
E0009076,S002303,U0043,2025-10-07T16:08:59Z,page_view,/,
E0009079,S002303,U0043,2025-10-07T16:12:12Z,page_view,/,
E0009077,S002303,U0043,2025-10-07T16:15:54Z,page_view,/help,
E0009078,S002303,U0043,2025-10-07T16:34:32Z,page_view,/category/shoes,
E0006089,S001545,U0241,2025-10-07T20:12:11Z,page_view,/category/electronics,
E0006092,S001545,U0241,2025-10-07T20:18:21Z,page_view,/help,
E0006091,S001545,U0241,2025-10-07T20:26:51Z,page_view,/category/beauty,
E0006090,S001545,U0241,2025-10-07T20:46:27Z,page_view,/help,
E0009372,S002382,U0063,2025-10-08T02:23:09Z,page_view,/category/home,
E0009373,S002382,U0063,2025-10-08T02:39:39Z,page_view,/category/home,
E0009374,S002382,U0063,2025-10-08T02:43:42Z,page_view,/category/beauty,
E0009972,S002542,U0007,2025-10-08T02:48:25Z,page_view,/search,
E0007062,S001795,U0077,2025-10-08T04:04:06Z,page_view,/category/shoes,
E0004601,S001166,U0063,2025-10-08T15:06:33Z,page_view,/,
E0004602,S001166,U0063,2025-10-08T15:07:22Z,page_view,/search,
E0004603,S001166,U0063,2025-10-08T15:10:02Z,view_item,/product/p0056,P0056
E0004604,S001166,U0063,2025-10-08T15:24:32Z,page_view,/,
E0004606,S001166,U0063,2025-10-08T15:30:58Z,page_view,/search,
